country,clf,feat_set,inc,auc_score,N,N_p,N_n
EE,CART,inc-only,3,0.766008744425864,2237,158,2079
EE,CART,inc-only,4,0.7816811245819397,2237,158,2079
EE,CART,inc-only,5,0.7499353893766258,2237,158,2079
EE,CART,inc-only,6,0.7424780228075065,2237,158,2079
EE,CART,inc-only,7,0.7811831539158305,2237,158,2079
EE,CART,inc-only,8,0.8510282539018952,2237,158,2079
EE,CART,appended,1,0.6907533212560386,2237,158,2079
EE,CART,appended,2,0.7331803058807135,2237,158,2079
EE,CART,appended,3,0.7534181792316982,2237,158,2079
EE,CART,appended,4,0.8134661255109624,2237,158,2079
EE,CART,appended,5,0.8480353057645856,2237,158,2079
EE,CART,appended,6,0.7943797176932367,2237,158,2079
EE,CART,appended,7,0.8333989600752508,2237,158,2079
EE,CART,appended,8,0.8430699118589744,2237,158,2079
EE,RF,inc-only,1,0.9240636612783352,2237,158,2079
EE,RF,inc-only,2,0.9075313109671126,2237,158,2079
EE,RF,inc-only,3,0.9510453682413601,2237,158,2079
EE,RF,inc-only,4,0.9691020270113341,2237,158,2079
EE,RF,inc-only,5,0.9628697945698624,2237,158,2079
EE,RF,inc-only,6,0.9531185694212189,2237,158,2079
EE,RF,inc-only,7,0.9424895920429208,2237,158,2079
EE,RF,inc-only,8,0.9753425916248606,2237,158,2079
EE,RF,appended,1,0.9199078670800817,2237,158,2079
EE,RF,appended,2,0.9392369675538833,2237,158,2079
EE,RF,appended,3,0.9632880289622817,2237,158,2079
EE,RF,appended,4,0.9746250667735042,2237,158,2079
EE,RF,appended,5,0.9787371533584169,2237,158,2079
EE,RF,appended,6,0.9789814427722037,2237,158,2079
EE,RF,appended,7,0.9806688382571535,2237,158,2079
EE,RF,appended,8,0.9840306809736158,2237,158,2079
EE,XGB,inc-only,1,0.9014304626532887,2237,158,2079
EE,XGB,inc-only,2,0.8988605101495727,2237,158,2079
EE,XGB,inc-only,3,0.9363776825529543,2237,158,2079
EE,XGB,inc-only,4,0.9611742120726496,2237,158,2079
EE,XGB,inc-only,5,0.9592738091090673,2237,158,2079
EE,XGB,inc-only,6,0.9503147209448161,2237,158,2079
EE,XGB,inc-only,7,0.9485985402731327,2237,158,2079
EE,XGB,inc-only,8,0.9688057703920475,2237,158,2079
EE,XGB,appended,1,0.9033354671822742,2237,158,2079
EE,XGB,appended,2,0.9477838744890376,2237,158,2079
EE,XGB,appended,3,0.964503959959123,2237,158,2079
EE,XGB,appended,4,0.9735859839511334,2237,158,2079
EE,XGB,appended,5,0.9787053343320327,2237,158,2079
EE,XGB,appended,6,0.976476884754738,2237,158,2079
EE,XGB,appended,7,0.9822573508918617,2237,158,2079
EE,XGB,appended,8,0.9788611343366778,2237,158,2079
EG,CART,inc-only,1,0.5707653112682314,20368,802,19566
EG,CART,inc-only,2,0.6036744303855671,20368,802,19566
EG,CART,inc-only,3,0.6281701478242778,20368,802,19566
EG,CART,inc-only,4,0.7323071876677946,20368,802,19566
EG,CART,inc-only,5,0.6773248680485271,20368,802,19566
EG,CART,inc-only,6,0.7060184559195963,20368,802,19566
EG,CART,inc-only,7,0.7407760651583459,20368,802,19566
EG,CART,inc-only,8,0.7814889291688513,20368,802,19566
EG,CART,appended,1,0.5820580410949969,20368,802,19566
EG,CART,appended,2,0.6514560498403543,20368,802,19566
EG,CART,appended,3,0.6919188313662222,20368,802,19566
EG,CART,appended,4,0.7581104221432006,20368,802,19566
EG,CART,appended,5,0.7683244492733279,20368,802,19566
EG,CART,appended,6,0.7855333079429444,20368,802,19566
EG,CART,appended,7,0.8021895003454855,20368,802,19566
EG,CART,appended,8,0.8138738562601415,20368,802,19566
EG,RF,inc-only,1,0.8374921027171123,20368,802,19566
EG,RF,inc-only,2,0.8887526137322779,20368,802,19566
EG,RF,inc-only,3,0.9007393736209974,20368,802,19566
EG,RF,inc-only,4,0.9673476055292006,20368,802,19566
EG,RF,inc-only,5,0.9291285042169133,20368,802,19566
EG,RF,inc-only,6,0.9402675090529954,20368,802,19566
EG,RF,inc-only,7,0.9405969439431532,20368,802,19566
EG,RF,inc-only,8,0.9764799988011647,20368,802,19566
EG,RF,appended,1,0.838271472536159,20368,802,19566
EG,RF,appended,2,0.9088296962188376,20368,802,19566
EG,RF,appended,3,0.9360724217338465,20368,802,19566
EG,RF,appended,4,0.9742356579860258,20368,802,19566
EG,RF,appended,5,0.9784158125766877,20368,802,19566
EG,RF,appended,6,0.9842209940388265,20368,802,19566
EG,RF,appended,7,0.9856050477067364,20368,802,19566
EG,RF,appended,8,0.9880961507641126,20368,802,19566
EG,XGB,inc-only,1,0.8367801817299907,20368,802,19566
EG,XGB,inc-only,2,0.8957990724181002,20368,802,19566
EG,XGB,inc-only,3,0.9207811123488907,20368,802,19566
EG,XGB,inc-only,4,0.9692163399384709,20368,802,19566
EG,XGB,inc-only,5,0.9369798565972964,20368,802,19566
EG,XGB,inc-only,6,0.9509436049540944,20368,802,19566
EG,XGB,inc-only,7,0.9451516426024114,20368,802,19566
EG,XGB,inc-only,8,0.97878588998894,20368,802,19566
EG,XGB,appended,1,0.8390599394128062,20368,802,19566
EG,XGB,appended,2,0.909516604488793,20368,802,19566
EG,XGB,appended,3,0.9423633005031244,20368,802,19566
EG,XGB,appended,4,0.9752870521018995,20368,802,19566
EG,XGB,appended,5,0.980543841203858,20368,802,19566
EG,XGB,appended,6,0.9853424619103126,20368,802,19566
EG,XGB,appended,7,0.9856495390052898,20368,802,19566
EG,XGB,appended,8,0.988732304212938,20368,802,19566
ES,CART,inc-only,1,0.6942171695786046,47138,5881,41257
ES,CART,inc-only,2,0.6735495885307982,47138,5881,41257
ES,CART,inc-only,3,0.737359258070617,47138,5881,41257
ES,CART,inc-only,4,0.8142700073398299,47138,5881,41257
ES,CART,inc-only,5,0.7746634873072488,47138,5881,41257
ES,CART,inc-only,6,0.7935125717205498,47138,5881,41257
ES,CART,inc-only,7,0.8331366706888016,47138,5881,41257
ES,CART,inc-only,8,0.8588393823035154,47138,5881,41257
ES,CART,appended,1,0.6997107394076204,47138,5881,41257
ES,CART,appended,2,0.7547958140391574,47138,5881,41257
ES,CART,appended,3,0.8068252027642476,47138,5881,41257
ES,CART,appended,4,0.8408091861528127,47138,5881,41257
ES,CART,appended,5,0.8500582989262211,47138,5881,41257
ES,CART,appended,6,0.8658820528832842,47138,5881,41257
ES,CART,appended,7,0.8715198966005533,47138,5881,41257
ES,CART,appended,8,0.8836724840497181,47138,5881,41257
ES,RF,inc-only,1,0.918983130290974,47138,5881,41257
ES,RF,inc-only,2,0.9112664729106247,47138,5881,41257
ES,RF,inc-only,3,0.9422308338741174,47138,5881,41257
ES,RF,inc-only,4,0.9728587602284781,47138,5881,41257
ES,RF,inc-only,5,0.9624762127633065,47138,5881,41257
ES,RF,inc-only,6,0.9620776702791666,47138,5881,41257
ES,RF,inc-only,7,0.9627606377199673,47138,5881,41257
ES,RF,inc-only,8,0.981535920369154,47138,5881,41257
ES,RF,appended,1,0.9189330258027619,47138,5881,41257
ES,RF,appended,2,0.9485320742523979,47138,5881,41257
ES,RF,appended,3,0.9691709144803697,47138,5881,41257
ES,RF,appended,4,0.9813824806626922,47138,5881,41257
ES,RF,appended,5,0.9841268336391312,47138,5881,41257
ES,RF,appended,6,0.9868530170312835,47138,5881,41257
ES,RF,appended,7,0.9880204121602902,47138,5881,41257
ES,RF,appended,8,0.9905062201728592,47138,5881,41257
ES,XGB,inc-only,1,0.9297361565049356,47138,5881,41257
ES,XGB,inc-only,2,0.9237559251703817,47138,5881,41257
ES,XGB,inc-only,3,0.9501735798899117,47138,5881,41257
ES,XGB,inc-only,4,0.9754263825088839,47138,5881,41257
ES,XGB,inc-only,5,0.9674675884271037,47138,5881,41257
ES,XGB,inc-only,6,0.9676083309315243,47138,5881,41257
ES,XGB,inc-only,7,0.9695723315502556,47138,5881,41257
ES,XGB,inc-only,8,0.9843637324118562,47138,5881,41257
ES,XGB,appended,1,0.9295057893594707,47138,5881,41257
ES,XGB,appended,2,0.9545684048137548,47138,5881,41257
ES,XGB,appended,3,0.9715934562556151,47138,5881,41257
ES,XGB,appended,4,0.9824697733040539,47138,5881,41257
ES,XGB,appended,5,0.9856153689466328,47138,5881,41257
ES,XGB,appended,6,0.9880880636004323,47138,5881,41257
ES,XGB,appended,7,0.9895532439439508,47138,5881,41257
ES,XGB,appended,8,0.9919542565429573,47138,5881,41257
ET,CART,inc-only,1,0.5755688888888889,1305,52,1253
ET,CART,inc-only,2,0.5721561904761905,1305,52,1253
ET,CART,inc-only,3,0.7359434920634921,1305,52,1253
ET,CART,inc-only,4,0.7855930158730159,1305,52,1253
ET,CART,inc-only,5,0.7288126984126984,1305,52,1253
ET,CART,inc-only,6,0.7233060317460317,1305,52,1253
ET,CART,inc-only,7,0.6581174603174603,1305,52,1253
ET,CART,inc-only,8,0.7837580952380953,1305,52,1253
ET,CART,appended,1,0.564968253968254,1305,52,1253
ET,CART,appended,2,0.6381123809523809,1305,52,1253
ET,CART,appended,3,0.7194266666666667,1305,52,1253
ET,CART,appended,4,0.7526177777777778,1305,52,1253
ET,CART,appended,5,0.7655644444444444,1305,52,1253
ET,CART,appended,6,0.7644450793650793,1305,52,1253
ET,CART,appended,7,0.7857720634920635,1305,52,1253
ET,CART,appended,8,0.7039377777777778,1305,52,1253
ET,RF,inc-only,1,0.8252342857142857,1305,52,1253
ET,RF,inc-only,2,0.9095682539682539,1305,52,1253
ET,RF,inc-only,3,0.94824,1305,52,1253
ET,RF,inc-only,4,0.9738704761904762,1305,52,1253
ET,RF,inc-only,5,0.9345180952380953,1305,52,1253
ET,RF,inc-only,6,0.9114476190476191,1305,52,1253
ET,RF,inc-only,7,0.9183511111111111,1305,52,1253
ET,RF,inc-only,8,0.9450126984126984,1305,52,1253
ET,RF,appended,1,0.8358622222222222,1305,52,1253
ET,RF,appended,2,0.9183987301587302,1305,52,1253
ET,RF,appended,3,0.9632215873015872,1305,52,1253
ET,RF,appended,4,0.9720514285714286,1305,52,1253
ET,RF,appended,5,0.9700761904761904,1305,52,1253
ET,RF,appended,6,0.9745707936507937,1305,52,1253
ET,RF,appended,7,0.9783155555555556,1305,52,1253
ET,RF,appended,8,0.9787580952380952,1305,52,1253
ET,XGB,inc-only,1,0.8491225396825397,1305,52,1253
ET,XGB,inc-only,2,0.8811320634920635,1305,52,1253
ET,XGB,inc-only,3,0.932711746031746,1305,52,1253
ET,XGB,inc-only,4,0.9562730158730159,1305,52,1253
ET,XGB,inc-only,5,0.9173777777777777,1305,52,1253
ET,XGB,inc-only,6,0.9062336507936508,1305,52,1253
ET,XGB,inc-only,7,0.9102107936507936,1305,52,1253
ET,XGB,inc-only,8,0.9405422222222222,1305,52,1253
ET,XGB,appended,1,0.8488793650793651,1305,52,1253
ET,XGB,appended,2,0.9063987301587302,1305,52,1253
ET,XGB,appended,3,0.9474907936507936,1305,52,1253
ET,XGB,appended,4,0.9664031746031746,1305,52,1253
ET,XGB,appended,5,0.9670501587301586,1305,52,1253
ET,XGB,appended,6,0.9690533333333333,1305,52,1253
ET,XGB,appended,7,0.96312,1305,52,1253
ET,XGB,appended,8,0.9674514285714285,1305,52,1253
FI,CART,inc-only,1,0.7333471564882397,4418,442,3976
FI,CART,inc-only,2,0.7053359103995156,4418,442,3976
FI,CART,inc-only,3,0.7661712365289287,4418,442,3976
FI,CART,inc-only,4,0.786292258176617,4418,442,3976
FI,CART,inc-only,5,0.8070597982342315,4418,442,3976
FI,CART,inc-only,6,0.8121296482220277,4418,442,3976
FI,CART,inc-only,7,0.8311437075270253,4418,442,3976
FI,CART,inc-only,8,0.8746332042179193,4418,442,3976
FI,CART,appended,1,0.7306088323650157,4418,442,3976
FI,CART,appended,2,0.7806878676899752,4418,442,3976
FI,CART,appended,3,0.8028059895308924,4418,442,3976
FI,CART,appended,4,0.83677458834513,4418,442,3976
FI,CART,appended,5,0.8363423405031161,4418,442,3976
FI,CART,appended,6,0.8701864956029671,4418,442,3976
FI,CART,appended,7,0.8695177839429956,4418,442,3976
FI,CART,appended,8,0.8902138655839307,4418,442,3976
FI,RF,inc-only,1,0.9276540695552157,4418,442,3976
FI,RF,inc-only,2,0.911177977258759,4418,442,3976
FI,RF,inc-only,3,0.9461040550563417,4418,442,3976
FI,RF,inc-only,4,0.9703638018732699,4418,442,3976
FI,RF,inc-only,5,0.9710758751074151,4418,442,3976
FI,RF,inc-only,6,0.9593622892724826,4418,442,3976
FI,RF,inc-only,7,0.9559287973593127,4418,442,3976
FI,RF,inc-only,8,0.981916723498673,4418,442,3976
FI,RF,appended,1,0.929635101281795,4418,442,3976
FI,RF,appended,2,0.9557889837516719,4418,442,3976
FI,RF,appended,3,0.9729843774632264,4418,442,3976
FI,RF,appended,4,0.9815831530243642,4418,442,3976
FI,RF,appended,5,0.9845594466301434,4418,442,3976
FI,RF,appended,6,0.9879743252621656,4418,442,3976
FI,RF,appended,7,0.9877528784548139,4418,442,3976
FI,RF,appended,8,0.9915402371882822,4418,442,3976
FI,XGB,inc-only,1,0.9125304618594589,4418,442,3976
FI,XGB,inc-only,2,0.9061706848301503,4418,442,3976
FI,XGB,inc-only,3,0.941277643113412,4418,442,3976
FI,XGB,inc-only,4,0.9702476608099654,4418,442,3976
FI,XGB,inc-only,5,0.9692008016701066,4418,442,3976
FI,XGB,inc-only,6,0.9604295671804817,4418,442,3976
FI,XGB,inc-only,7,0.9586676228380024,4418,442,3976
FI,XGB,inc-only,8,0.981357522128363,4418,442,3976
FI,XGB,appended,1,0.9196829151226453,4418,442,3976
FI,XGB,appended,2,0.9540498091301226,4418,442,3976
FI,XGB,appended,3,0.9733470062574021,4418,442,3976
FI,XGB,appended,4,0.9837018856974745,4418,442,3976
FI,XGB,appended,5,0.9879259152925659,4418,442,3976
FI,XGB,appended,6,0.9885620103992983,4418,442,3976
FI,XGB,appended,7,0.9892443384070442,4418,442,3976
FI,XGB,appended,8,0.9913010438038602,4418,442,3976
FR,CART,inc-only,1,0.7015610310086035,28793,2418,26375
FR,CART,inc-only,2,0.6786777231913088,28793,2418,26375
FR,CART,inc-only,3,0.7174528543309617,28793,2418,26375
FR,CART,inc-only,4,0.8177723980733024,28793,2418,26375
FR,CART,inc-only,5,0.7780584174377041,28793,2418,26375
FR,CART,inc-only,6,0.7807497566507078,28793,2418,26375
FR,CART,inc-only,7,0.8086149226660931,28793,2418,26375
FR,CART,inc-only,8,0.8529867009754388,28793,2418,26375
FR,CART,appended,1,0.68914104097564,28793,2418,26375
FR,CART,appended,2,0.7583038332140777,28793,2418,26375
FR,CART,appended,3,0.7935842008432208,28793,2418,26375
FR,CART,appended,4,0.8350630970997934,28793,2418,26375
FR,CART,appended,5,0.840967859496546,28793,2418,26375
FR,CART,appended,6,0.8533296573501518,28793,2418,26375
FR,CART,appended,7,0.8633771113374573,28793,2418,26375
FR,CART,appended,8,0.8796454948602506,28793,2418,26375
FR,RF,inc-only,1,0.9242668936467605,28793,2418,26375
FR,RF,inc-only,2,0.9259161961084844,28793,2418,26375
FR,RF,inc-only,3,0.9369449236982611,28793,2418,26375
FR,RF,inc-only,4,0.9784061053398676,28793,2418,26375
FR,RF,inc-only,5,0.9666099545376259,28793,2418,26375
FR,RF,inc-only,6,0.9611200924839675,28793,2418,26375
FR,RF,inc-only,7,0.9608442153340979,28793,2418,26375
FR,RF,inc-only,8,0.9832977757655335,28793,2418,26375
FR,RF,appended,1,0.9255892887363946,28793,2418,26375
FR,RF,appended,2,0.9567700000195812,28793,2418,26375
FR,RF,appended,3,0.9700350097576339,28793,2418,26375
FR,RF,appended,4,0.9848741302325195,28793,2418,26375
FR,RF,appended,5,0.9870821740422299,28793,2418,26375
FR,RF,appended,6,0.9892987043479081,28793,2418,26375
FR,RF,appended,7,0.9897615995186937,28793,2418,26375
FR,RF,appended,8,0.992364057645763,28793,2418,26375
FR,XGB,inc-only,1,0.9317605482239123,28793,2418,26375
FR,XGB,inc-only,2,0.9340749051963233,28793,2418,26375
FR,XGB,inc-only,3,0.9482390832168873,28793,2418,26375
FR,XGB,inc-only,4,0.9822234253685888,28793,2418,26375
FR,XGB,inc-only,5,0.970881227988491,28793,2418,26375
FR,XGB,inc-only,6,0.9650210342066821,28793,2418,26375
FR,XGB,inc-only,7,0.9676992082039876,28793,2418,26375
FR,XGB,inc-only,8,0.9854061069379884,28793,2418,26375
FR,XGB,appended,1,0.9309498327562724,28793,2418,26375
FR,XGB,appended,2,0.96215237023878,28793,2418,26375
FR,XGB,appended,3,0.9755728875353589,28793,2418,26375
FR,XGB,appended,4,0.9872165571914819,28793,2418,26375
FR,XGB,appended,5,0.9890217798598715,28793,2418,26375
FR,XGB,appended,6,0.9909140327091064,28793,2418,26375
FR,XGB,appended,7,0.992015771379137,28793,2418,26375
FR,XGB,appended,8,0.9934770463457515,28793,2418,26375
GB,CART,inc-only,1,0.6915973699049084,70260,5961,64299
GB,CART,inc-only,2,0.6734835054549978,70260,5961,64299
GB,CART,inc-only,3,0.6988474294931656,70260,5961,64299
GB,CART,inc-only,4,0.8022826270885022,70260,5961,64299
GB,CART,inc-only,5,0.7813150433868918,70260,5961,64299
GB,CART,inc-only,6,0.7683281111197762,70260,5961,64299
GB,CART,inc-only,7,0.816759324227628,70260,5961,64299
GB,CART,inc-only,8,0.847463426846508,70260,5961,64299
GB,CART,appended,1,0.6971527543035028,70260,5961,64299
GB,CART,appended,2,0.7575231796845967,70260,5961,64299
GB,CART,appended,3,0.8007942026931179,70260,5961,64299
GB,CART,appended,4,0.8374700932427692,70260,5961,64299
GB,CART,appended,5,0.8561032461413655,70260,5961,64299
GB,CART,appended,6,0.8606001166782313,70260,5961,64299
GB,CART,appended,7,0.8684258308839973,70260,5961,64299
GB,CART,appended,8,0.886326415127782,70260,5961,64299
GB,RF,inc-only,1,0.932749738006285,70260,5961,64299
GB,RF,inc-only,2,0.9244680145603711,70260,5961,64299
GB,RF,inc-only,3,0.9374592912215625,70260,5961,64299
GB,RF,inc-only,4,0.9779682582127326,70260,5961,64299
GB,RF,inc-only,5,0.9689015971614671,70260,5961,64299
GB,RF,inc-only,6,0.9629496667032748,70260,5961,64299
GB,RF,inc-only,7,0.9641614984910714,70260,5961,64299
GB,RF,inc-only,8,0.9821409955973618,70260,5961,64299
GB,RF,appended,1,0.9333313619736718,70260,5961,64299
GB,RF,appended,2,0.9600823731912388,70260,5961,64299
GB,RF,appended,3,0.9727869570730802,70260,5961,64299
GB,RF,appended,4,0.9845028128801621,70260,5961,64299
GB,RF,appended,5,0.9873940975621726,70260,5961,64299
GB,RF,appended,6,0.9892224273639282,70260,5961,64299
GB,RF,appended,7,0.9902780955783564,70260,5961,64299
GB,RF,appended,8,0.9923499903382369,70260,5961,64299
GB,XGB,inc-only,1,0.9412609711154738,70260,5961,64299
GB,XGB,inc-only,2,0.9363296680880907,70260,5961,64299
GB,XGB,inc-only,3,0.9502676217819161,70260,5961,64299
GB,XGB,inc-only,4,0.9803573174072008,70260,5961,64299
GB,XGB,inc-only,5,0.9750447960619999,70260,5961,64299
GB,XGB,inc-only,6,0.9711870231549541,70260,5961,64299
GB,XGB,inc-only,7,0.9703930670747971,70260,5961,64299
GB,XGB,inc-only,8,0.9861142994574487,70260,5961,64299
GB,XGB,appended,1,0.9406554401098446,70260,5961,64299
GB,XGB,appended,2,0.9650168367210582,70260,5961,64299
GB,XGB,appended,3,0.9766415748315735,70260,5961,64299
GB,XGB,appended,4,0.9864652597118307,70260,5961,64299
GB,XGB,appended,5,0.9893585315726898,70260,5961,64299
GB,XGB,appended,6,0.9912017953445244,70260,5961,64299
GB,XGB,appended,7,0.9916719246598749,70260,5961,64299
GB,XGB,appended,8,0.9935962833464028,70260,5961,64299
GE,CART,inc-only,1,0.6472606155581269,2338,123,2215
GE,CART,inc-only,2,0.6047854415501474,2338,123,2215
GE,CART,inc-only,3,0.7045764960923332,2338,123,2215
GE,CART,inc-only,4,0.7734203856658608,2338,123,2215
GE,CART,inc-only,5,0.7182670096131635,2338,123,2215
GE,CART,inc-only,6,0.7420484833946372,2338,123,2215
GE,CART,inc-only,7,0.771541901717241,2338,123,2215
GE,CART,inc-only,8,0.8372970908604392,2338,123,2215
GE,CART,appended,1,0.6378160443771304,2338,123,2215
GE,CART,appended,2,0.7002893121105791,2338,123,2215
GE,CART,appended,3,0.6875728931158795,2338,123,2215
GE,CART,appended,4,0.7494281503048471,2338,123,2215
GE,CART,appended,5,0.7817009796082194,2338,123,2215
GE,CART,appended,6,0.8087754936454031,2338,123,2215
GE,CART,appended,7,0.7458761493829368,2338,123,2215
GE,CART,appended,8,0.8032351856729685,2338,123,2215
GE,RF,inc-only,1,0.8817541566975956,2338,123,2215
GE,RF,inc-only,2,0.8697188813421846,2338,123,2215
GE,RF,inc-only,3,0.9149785553914512,2338,123,2215
GE,RF,inc-only,4,0.9580847337069056,2338,123,2215
GE,RF,inc-only,5,0.9466446040541063,2338,123,2215
GE,RF,inc-only,6,0.9401666481134806,2338,123,2215
GE,RF,inc-only,7,0.9240510567999256,2338,123,2215
GE,RF,inc-only,8,0.973717550216419,2338,123,2215
GE,RF,appended,1,0.884128383082003,2338,123,2215
GE,RF,appended,2,0.9208164460144097,2338,123,2215
GE,RF,appended,3,0.9551319418966477,2338,123,2215
GE,RF,appended,4,0.9663944770562418,2338,123,2215
GE,RF,appended,5,0.9719923456348796,2338,123,2215
GE,RF,appended,6,0.9779026394128204,2338,123,2215
GE,RF,appended,7,0.9776561433518447,2338,123,2215
GE,RF,appended,8,0.9820924518322708,2338,123,2215
GE,XGB,inc-only,1,0.8777488831504668,2338,123,2215
GE,XGB,inc-only,2,0.8569980592322222,2338,123,2215
GE,XGB,inc-only,3,0.8880236244772444,2338,123,2215
GE,XGB,inc-only,4,0.9600121353515019,2338,123,2215
GE,XGB,inc-only,5,0.9541069828965757,2338,123,2215
GE,XGB,inc-only,6,0.9507206279547908,2338,123,2215
GE,XGB,inc-only,7,0.9452071894379587,2338,123,2215
GE,XGB,inc-only,8,0.9712176717267215,2338,123,2215
GE,XGB,appended,1,0.8819075601881031,2338,123,2215
GE,XGB,appended,2,0.9011241270856656,2338,123,2215
GE,XGB,appended,3,0.9363477099619634,2338,123,2215
GE,XGB,appended,4,0.9578643623609687,2338,123,2215
GE,XGB,appended,5,0.9657863245250122,2338,123,2215
GE,XGB,appended,6,0.97743747706983,2338,123,2215
GE,XGB,appended,7,0.9780613932763255,2338,123,2215
GE,XGB,appended,8,0.9770616247991813,2338,123,2215
GH,CART,inc-only,1,0.5822751469814399,5199,260,4939
GH,CART,inc-only,2,0.6403554307170521,5199,260,4939
GH,CART,inc-only,3,0.657585731540224,5199,260,4939
GH,CART,inc-only,4,0.7290947762603576,5199,260,4939
GH,CART,inc-only,5,0.7073450369956722,5199,260,4939
GH,CART,inc-only,6,0.7008904719009136,5199,260,4939
GH,CART,inc-only,7,0.678611957943757,5199,260,4939
GH,CART,inc-only,8,0.7692743962027083,5199,260,4939
GH,CART,appended,1,0.5754764381187134,5199,260,4939
GH,CART,appended,2,0.6264976409060387,5199,260,4939
GH,CART,appended,3,0.6792064613085218,5199,260,4939
GH,CART,appended,4,0.7187475245148048,5199,260,4939
GH,CART,appended,5,0.7556255025985092,5199,260,4939
GH,CART,appended,6,0.7600990083530056,5199,260,4939
GH,CART,appended,7,0.763991086989892,5199,260,4939
GH,CART,appended,8,0.7656325350294974,5199,260,4939
